DB_DrugID,DB_DrugName,CTD_ChemicalName,CTD_ChemicalID,DiseaseID,DiseaseName
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D000856,Anorexia Nervosa
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D001008,Anxiety Disorders
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D001714,Bipolar Disorder
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D003866,Depressive Disorder
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D018476,Hypokinesia
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D007022,Hypotension
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D003865,Major Depressive Disorder
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D019964,Mood Disorders
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D009127,Muscle Rigidity
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D009410,Nerve Degeneration
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D009771,Obsessive-Compulsive Disorder
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D016584,Panic Disorder
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D010300,Parkinson Disease
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D010554,Personality Disorders
DB00752,Tranylcypromine,Tranylcypromine,D014191,MESH:D014202,Tremor
DB00270,Isradipine,Isradipine,D017275,MESH:D019969,Amphetamine-Related Disorders
DB00270,Isradipine,Isradipine,D017275,MESH:D000787,Angina Pectoris
DB00270,Isradipine,Isradipine,D017275,MESH:D050197,Atherosclerosis
DB00270,Isradipine,Isradipine,D017275,MESH:D002545,Brain Ischemia
DB00270,Isradipine,Isradipine,D017275,MESH:D019970,Cocaine-Related Disorders
DB00270,Isradipine,Isradipine,D017275,MESH:D003327,Coronary Disease
DB00270,Isradipine,Isradipine,D017275,MESH:D006965,Hyperplasia
DB00270,Isradipine,Isradipine,D017275,MESH:D006973,Hypertension
DB00270,Isradipine,Isradipine,D017275,MESH:D009069,Movement Disorders
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D000787,Angina Pectoris
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D006332,Cardiomegaly
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D003327,Coronary Disease
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D006973,Hypertension
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D006984,Hypertrophy
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D007008,Hypokalemia
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D009203,Myocardial Infarction
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D017202,Myocardial Ischemia
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D013610,Tachycardia
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D014202,Tremor
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D014693,Ventricular Fibrillation
DB01580,Oxprenolol,Oxprenolol,D010096,MESH:D018879,Ventricular Premature Complexes
DB04880,Enoximone,Enoximone,D017335,MESH:D003324,Coronary Artery Disease
DB04880,Enoximone,Enoximone,D017335,MESH:D006323,Heart Arrest
DB04880,Enoximone,Enoximone,D017335,MESH:D006333,Heart Failure
DB04880,Enoximone,Enoximone,D017335,MESH:D009203,Myocardial Infarction
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D058186,Acute Kidney Injury
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D000787,Angina Pectoris
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D006332,Cardiomegaly
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D002318,Cardiovascular Diseases
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D003327,Coronary Disease
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D006333,Heart Failure
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D006973,Hypertension
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D007511,Ischemia
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D009203,Myocardial Infarction
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D017202,Myocardial Ischemia
DB00401,Nisoldipine,Nisoldipine,D015737,MESH:D013927,Thrombosis
DB01088,Iloprost,Iloprost,D016285,MESH:D000787,Angina Pectoris
DB01088,Iloprost,Iloprost,D016285,MESH:D001157,Arterial Occlusive Diseases
DB01088,Iloprost,Iloprost,D016285,MESH:D009202,Cardiomyopathies
DB01088,Iloprost,Iloprost,D016285,MESH:D007511,Ischemia
DB01088,Iloprost,Iloprost,D016285,MESH:D009336,Necrosis
DB01088,Iloprost,Iloprost,D016285,MESH:D009798,Ocular Hypertension
DB01088,Iloprost,Iloprost,D016285,MESH:D016491,Peripheral Vascular Diseases
DB01088,Iloprost,Iloprost,D016285,MESH:D011225,Pre-Eclampsia
DB01088,Iloprost,Iloprost,D016285,MESH:D011928,Raynaud Disease
DB01088,Iloprost,Iloprost,D016285,MESH:D013921,Thrombocytopenia
DB01088,Iloprost,Iloprost,D016285,MESH:D013927,Thrombosis
DB00852,Pseudoephedrine,Pseudoephedrine,D054199,MESH:D006261,Headache
DB00852,Pseudoephedrine,Pseudoephedrine,D054199,MESH:D012220,Rhinitis
DB00852,Pseudoephedrine,Pseudoephedrine,D054199,MESH:D012852,Sinusitis
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D000787,Angina Pectoris
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D001281,Atrial Fibrillation
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D004719,Endomyocardial Fibrosis
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D017202,Myocardial Ischemia
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D013610,Tachycardia
DB00243,Ranolazine,Ranolazine,D000069458,MESH:D016171,Torsades de Pointes
DB01244,Bepridil,Bepridil,D015764,MESH:D000787,Angina Pectoris
DB01244,Bepridil,Bepridil,D015764,MESH:D001281,Atrial Fibrillation
DB01244,Bepridil,Bepridil,D015764,MESH:D006332,Cardiomegaly
DB01244,Bepridil,Bepridil,D015764,MESH:D006973,Hypertension
DB01244,Bepridil,Bepridil,D015764,MESH:D013610,Tachycardia
DB01244,Bepridil,Bepridil,D015764,MESH:D014693,Ventricular Fibrillation
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D000787,Angina Pectoris
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D003328,Coronary Thrombosis
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D006948,Hyperkinesis
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D006973,Hypertension
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D009336,Necrosis
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D009369,Neoplasms
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D011655,Pulmonary Embolism
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D011928,Raynaud Disease
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D019956,Stereotypic Movement Disorder
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D013276,Stomach Ulcer
DB01240,Epoprostenol,Epoprostenol,D011464,MESH:D013927,Thrombosis
DB00598,Labetalol,Labetalol,D007741,MESH:D054058,Acute Coronary Syndrome
DB00598,Labetalol,Labetalol,D007741,MESH:D000787,Angina Pectoris
DB00598,Labetalol,Labetalol,D007741,MESH:D001014,Aortic Aneurysm
DB00598,Labetalol,Labetalol,D007741,MESH:D001281,Atrial Fibrillation
DB00598,Labetalol,Labetalol,D007741,MESH:D002318,Cardiovascular Diseases
DB00598,Labetalol,Labetalol,D007741,MESH:D002637,Chest Pain
DB00598,Labetalol,Labetalol,D007741,MESH:D000075222,Essential Hypertension
DB00598,Labetalol,Labetalol,D007741,MESH:D006470,Hemorrhage
DB00598,Labetalol,Labetalol,D007741,MESH:D006973,Hypertension
DB00598,Labetalol,Labetalol,D007741,MESH:D007022,Hypotension
DB00598,Labetalol,Labetalol,D007741,MESH:D007511,Ischemia
DB00598,Labetalol,Labetalol,D007741,MESH:D017202,Myocardial Ischemia
DB00598,Labetalol,Labetalol,D007741,MESH:D009336,Necrosis
DB00598,Labetalol,Labetalol,D007741,MESH:D010673,Pheochromocytoma
DB00598,Labetalol,Labetalol,D007741,MESH:D011225,Pre-Eclampsia
DB00598,Labetalol,Labetalol,D007741,MESH:D013345,Subarachnoid Hemorrhage
DB00598,Labetalol,Labetalol,D007741,MESH:D013375,Substance Withdrawal Syndrome
DB00598,Labetalol,Labetalol,D007741,MESH:D013610,Tachycardia
DB00598,Labetalol,Labetalol,D007741,MESH:D018879,Ventricular Premature Complexes
DB00692,Phentolamine,Phentolamine,D010646,MESH:D054058,Acute Coronary Syndrome
DB00692,Phentolamine,Phentolamine,D010646,MESH:D000787,Angina Pectoris
DB00692,Phentolamine,Phentolamine,D010646,MESH:D001022,Aortic Valve Insufficiency
DB00692,Phentolamine,Phentolamine,D010646,MESH:D001919,Bradycardia
DB00692,Phentolamine,Phentolamine,D010646,MESH:D001929,Brain Edema
DB00692,Phentolamine,Phentolamine,D010646,MESH:D056486,Chemical and Drug Induced Liver Injury
DB00692,Phentolamine,Phentolamine,D010646,MESH:D002637,Chest Pain
DB00692,Phentolamine,Phentolamine,D010646,MESH:D019970,Cocaine-Related Disorders
DB00692,Phentolamine,Phentolamine,D010646,MESH:D023921,Coronary Stenosis
DB00692,Phentolamine,Phentolamine,D010646,MESH:D004827,Epilepsy
DB00692,Phentolamine,Phentolamine,D010646,MESH:D007172,Erectile Dysfunction
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006331,Heart Diseases
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006333,Heart Failure
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006930,Hyperalgesia
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006943,Hyperglycemia
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006948,Hyperkinesis
DB00692,Phentolamine,Phentolamine,D010646,MESH:D006973,Hypertension
DB00692,Phentolamine,Phentolamine,D010646,MESH:D007022,Hypotension
DB00692,Phentolamine,Phentolamine,D010646,MESH:D007511,Ischemia
DB00692,Phentolamine,Phentolamine,D010646,MESH:D008944,Mitral Valve Insufficiency
DB00692,Phentolamine,Phentolamine,D010646,MESH:D009203,Myocardial Infarction
DB00692,Phentolamine,Phentolamine,D010646,MESH:D017202,Myocardial Ischemia
DB00692,Phentolamine,Phentolamine,D010646,MESH:D009336,Necrosis
DB00692,Phentolamine,Phentolamine,D010646,MESH:D019954,Neurobehavioral Manifestations
DB00692,Phentolamine,Phentolamine,D010646,MESH:D010146,Pain
DB00692,Phentolamine,Phentolamine,D010646,MESH:D010554,Personality Disorders
DB00692,Phentolamine,Phentolamine,D010646,MESH:D012640,Seizures
DB00692,Phentolamine,Phentolamine,D010646,MESH:D013035,Spasm
DB00692,Phentolamine,Phentolamine,D010646,MESH:D013927,Thrombosis
DB00692,Phentolamine,Phentolamine,D010646,MESH:D018754,Ventricular Dysfunction
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D050197,Atherosclerosis
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D001424,Bacterial Infections
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009202,Cardiomyopathies
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D002318,Cardiovascular Diseases
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D003327,Coronary Disease
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D003929,Diabetic Neuropathies
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D050171,Dyslipidemias
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006333,Heart Failure
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006526,Hepatitis C
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006529,Hepatomegaly
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006937,Hypercholesterolemia
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006949,Hyperlipidemias
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D006938,Hyperlipoproteinemia Type II
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D015228,Hypertriglyceridemia
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009101,Multiple Myeloma
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009203,Myocardial Infarction
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D015428,Myocardial Reperfusion Injury
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009361,Neoplasm Invasiveness
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009362,Neoplasm Metastasis
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D009845,Oligospermia
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D011507,Proteinuria
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D000072660,Teratozoospermia
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D013733,Testicular Diseases
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D015430,Weight Gain
DB01095,Fluvastatin,Fluvastatin,D000077340,MESH:D015431,Weight Loss
DB00696,Ergotamine,Ergotamine,D004878,MESH:D006261,Headache
DB00696,Ergotamine,Ergotamine,D004878,MESH:D008881,Migraine Disorders
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D004487,Edema
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D005119,Extravasation of Diagnostic and Therapeutic Materials
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D006261,Headache
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D006930,Hyperalgesia
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D006940,Hyperemia
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D008881,Migraine Disorders
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D020325,Migraine with Aura
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D020326,Migraine without Aura
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D009325,Nausea
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D020078,Neurogenic Inflammation
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D010146,Pain
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D020795,Photophobia
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D012008,Recurrence
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D020225,Sagittal Sinus Thrombosis
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D014839,Vomiting
DB00669,Sumatriptan,Sumatriptan,D018170,MESH:D015431,Weight Loss
DB01023,Felodipine,Felodipine,D015736,MESH:D000787,Angina Pectoris
DB01023,Felodipine,Felodipine,D015736,MESH:D001161,Arteriosclerosis
DB01023,Felodipine,Felodipine,D015736,MESH:D003327,Coronary Disease
DB01023,Felodipine,Felodipine,D015736,MESH:D005355,Fibrosis
DB01023,Felodipine,Felodipine,D015736,MESH:D006333,Heart Failure
DB01023,Felodipine,Felodipine,D015736,MESH:D006973,Hypertension
DB01023,Felodipine,Felodipine,D015736,MESH:D012640,Seizures
DB09242,Moxonidine,moxonidine,C043482,MESH:D000787,Angina Pectoris
DB09242,Moxonidine,moxonidine,C043482,MESH:D006332,Cardiomegaly
DB09242,Moxonidine,moxonidine,C043482,MESH:D005315,Fetal Diseases
DB09242,Moxonidine,moxonidine,C043482,MESH:D018149,Glucose Intolerance
DB09242,Moxonidine,moxonidine,C043482,MESH:D006973,Hypertension
DB09242,Moxonidine,moxonidine,C043482,MESH:D013610,Tachycardia
DB01193,Acebutolol,Acebutolol,D000070,MESH:D000787,Angina Pectoris
DB01193,Acebutolol,Acebutolol,D000070,MESH:D001008,Anxiety Disorders
DB01193,Acebutolol,Acebutolol,D000070,MESH:D000075222,Essential Hypertension
DB01193,Acebutolol,Acebutolol,D000070,MESH:D006973,Hypertension
DB01193,Acebutolol,Acebutolol,D000070,MESH:D017202,Myocardial Ischemia
DB01193,Acebutolol,Acebutolol,D000070,MESH:D013610,Tachycardia
DB01193,Acebutolol,Acebutolol,D000070,MESH:D014693,Ventricular Fibrillation
DB01193,Acebutolol,Acebutolol,D000070,MESH:D018879,Ventricular Premature Complexes
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D058186,Acute Kidney Injury
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D005770,Gastrointestinal Neoplasms
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D046152,Gastrointestinal Stromal Tumors
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D009369,Neoplasms
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D018358,Neuroendocrine Tumors
DB01268,Sunitinib,Sunitinib,D000077210,MESH:D011471,Prostatic Neoplasms
DB00195,Betaxolol,Betaxolol,D015784,MESH:D000787,Angina Pectoris
DB00195,Betaxolol,Betaxolol,D015784,MESH:D005355,Fibrosis
DB00195,Betaxolol,Betaxolol,D015784,MESH:D005901,Glaucoma
DB00195,Betaxolol,Betaxolol,D015784,MESH:D006973,Hypertension
DB00195,Betaxolol,Betaxolol,D015784,MESH:D020521,Stroke
DB00195,Betaxolol,Betaxolol,D015784,MESH:D013375,Substance Withdrawal Syndrome
DB00195,Betaxolol,Betaxolol,D015784,MESH:D014657,Vasculitis
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D000787,Angina Pectoris
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D001281,Atrial Fibrillation
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D009202,Cardiomyopathies
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D066126,Cardiotoxicity
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D005355,Fibrosis
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D006333,Heart Failure
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D006940,Hyperemia
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D006973,Hypertension
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D007008,Hypokalemia
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D007511,Ischemia
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D008881,Migraine Disorders
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D009203,Myocardial Infarction
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D019954,Neurobehavioral Manifestations
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D011183,Postoperative Complications
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D013610,Tachycardia
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D018754,Ventricular Dysfunction
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D018879,Ventricular Premature Complexes
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D020257,Ventricular Remodeling
DB00612,Bisoprolol,Bisoprolol,D017298,MESH:D015431,Weight Loss
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D058186,Acute Kidney Injury
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D000787,Angina Pectoris
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D009202,Cardiomyopathies
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D066126,Cardiotoxicity
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D056486,Chemical and Drug Induced Liver Injury
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D004487,Edema
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D006333,Heart Failure
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D006930,Hyperalgesia
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D006943,Hyperglycemia
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D007022,Hypotension
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D007674,Kidney Diseases
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D008103,Liver Cirrhosis
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D008133,Long QT Syndrome
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D017202,Myocardial Ischemia
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D009410,Nerve Degeneration
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D009461,Neurologic Manifestations
DB09069,Trimetazidine,Trimetazidine,D014292,MESH:D010146,Pain
DB00866,Alprenolol,Alprenolol,D000526,MESH:D000787,Angina Pectoris
DB00866,Alprenolol,Alprenolol,D000526,MESH:D001281,Atrial Fibrillation
DB00866,Alprenolol,Alprenolol,D000526,MESH:D006973,Hypertension
DB00866,Alprenolol,Alprenolol,D000526,MESH:D013610,Tachycardia
DB00988,Dopamine,Dopamine,D004298,MESH:D058186,Acute Kidney Injury
DB00988,Dopamine,Dopamine,D004298,MESH:D002375,Catalepsy
DB00988,Dopamine,Dopamine,D004298,MESH:D019970,Cocaine-Related Disorders
DB00988,Dopamine,Dopamine,D004298,MESH:D062787,Drug Overdose
DB00988,Dopamine,Dopamine,D004298,MESH:D004417,Dyspnea
DB00988,Dopamine,Dopamine,D004298,MESH:D006323,Heart Arrest
DB00988,Dopamine,Dopamine,D004298,MESH:D006331,Heart Diseases
DB00988,Dopamine,Dopamine,D004298,MESH:D006333,Heart Failure
DB00988,Dopamine,Dopamine,D004298,MESH:D018476,Hypokinesia
DB00988,Dopamine,Dopamine,D004298,MESH:D007022,Hypotension
DB00988,Dopamine,Dopamine,D004298,MESH:D009846,Oliguria
DB00988,Dopamine,Dopamine,D004298,MESH:D020734,Parkinsonian Disorders
DB00988,Dopamine,Dopamine,D004298,MESH:D010547,Persistent Fetal Circulation Syndrome
DB00988,Dopamine,Dopamine,D004298,MESH:D012640,Seizures
DB00988,Dopamine,Dopamine,D004298,MESH:D012769,Shock
DB00988,Dopamine,Dopamine,D004298,MESH:D016171,Torsades de Pointes
DB00988,Dopamine,Dopamine,D004298,MESH:D014202,Tremor
DB00610,Metaraminol,Metaraminol,D008680,MESH:D007022,Hypotension
DB00465,Ketorolac,Ketorolac,D020910,MESH:D001289,Attention Deficit Disorder with Hyperactivity
DB00465,Ketorolac,Ketorolac,D020910,MESH:D004487,Edema
DB00465,Ketorolac,Ketorolac,D020910,MESH:D005128,Eye Diseases
DB00465,Ketorolac,Ketorolac,D020910,MESH:D006261,Headache
DB00465,Ketorolac,Ketorolac,D020910,MESH:D006930,Hyperalgesia
DB00465,Ketorolac,Ketorolac,D020910,MESH:D007249,Inflammation
DB00465,Ketorolac,Ketorolac,D020910,MESH:D008881,Migraine Disorders
DB00465,Ketorolac,Ketorolac,D020910,MESH:D010146,Pain
DB00465,Ketorolac,Ketorolac,D020910,MESH:D010149,Postoperative Pain
DB00465,Ketorolac,Ketorolac,D020910,MESH:D011618,Psychotic Disorders
DB00465,Ketorolac,Ketorolac,D020910,MESH:D013375,Substance Withdrawal Syndrome
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D009202,Cardiomyopathies
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D003556,Cystitis
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D003866,Depressive Disorder
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D004487,Edema
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D005334,Fever
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D006973,Hypertension
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D007249,Inflammation
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D017116,Low Back Pain
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D009422,Nervous System Diseases
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D010003,Osteoarthritis
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D010146,Pain
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D011141,Polyuria
DB01009,Ketoprofen,Ketoprofen,D007660,MESH:D010149,Postoperative Pain
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D006940,Hyperemia
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D020078,Neurogenic Inflammation
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D010146,Pain
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D010243,Paralysis
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D010291,Paresis
DB00961,Mepivacaine,Mepivacaine,D008619,MESH:D012871,Skin Diseases
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D001927,Brain Diseases
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D002100,Cachexia
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D006332,Cardiomegaly
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D002389,Catatonia
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D003072,Cognition Disorders
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D003110,Colonic Neoplasms
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D015179,Colorectal Neoplasms
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D004487,Edema
DB00533,Rofecoxib,rofecoxib,C116926,MESH:D004715,Endometriosis
